number,name,unigene,ligandid,ligandname,smiles,cas,nsc,hotligand,species,source,kinote,kival,reference,link,ligandname_lower,canonical_name,ki_nM,censored,pKi
6764,5-HT1F,HTR1F,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,HUMAN,CLONED,,1166.0,"Adham N, et al., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8380639&dopt=Abstract,5-methoxytryptamine,5-MeO-T,1166.0,False,5.933301449577005
6851,5-HT1E,HTR1E,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CORTEX,,3.5,"LEONHARDT S, ET AL., 1989",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2664084&dopt=Abstract,5-hydroxy tryptamine,serotonin,3.5,False,8.455931955649724
6860,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,BOVINE,STRIATUM,,1.9,"LEONHARDT S, ET AL., 1989",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2664084&dopt=Abstract,5-hydroxy tryptamine,serotonin,1.9,False,8.721246399047171
6875,5-HT1E,HTR1E,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-LSD,RAT,CLONED,,7.0,"LOVENBERG TW, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8384716&dopt=Abstract,5-hydroxy tryptamine,serotonin,7.0,False,8.154901959985743
9552,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,RAT,HIPPOCAMPUS,,0.12,"Owens MJ, et al, 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9400006&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9400006&dopt=Abstract#,5-hydroxy tryptamine,serotonin,0.12,False,9.920818753952375
11491,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,RAT,STRIATUM,,2.6,"Schotte A, et al.,  1996",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#,5-hydroxy tryptamine,serotonin,2.6,False,8.585026652029182
11494,5-HT1E,HTR1E,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,2.3,"Schotte A, et al.,  1996",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#,5-hydroxy tryptamine,serotonin,2.3,False,8.638272163982407
11495,5-HT1F,HTR1F,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,10.0,"Schotte A, et al.,  1996",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8935801&dopt=Abstract#,5-hydroxy tryptamine,serotonin,10.0,False,8.0
11672,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,BRAIN,,0.72,"Cusack, B et al., 1993",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7855217&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7855217&dopt=Abstract#,5-hydroxy tryptamine,serotonin,0.72,False,9.142667503568731
11864,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5CT,GUINEA PIG,STRIATUM,,2.51,"Millan MJ, et al., 2000",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=10611634&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=10611634&dopt=Abstract#,5-hydroxy tryptamine,serotonin,2.51,False,8.600326278518962
11942,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,35S-GTPGammaS,HUMAN,CLONED,,7.94,"Price GW, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303567&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303567&dopt=Abstract#,5-hydroxy tryptamine,serotonin,7.94,False,8.100179497572904
11946,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,35S-GTPGammaS,HUMAN,CLONED,,3.98,"Price GW, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303567&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303567&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.98,False,8.400116927926312
12070,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-GR-125743,HUMAN,CLONED,,3.4,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.4,False,8.468521082957745
12073,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-GR-125743,HUMAN,CLONED,,1.7,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,1.7,False,8.769551078621726
12082,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-GR-125743,HUMAN,CLONED,,38.0,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-hydroxy tryptamine,serotonin,38.0,False,7.42021640338319
12085,5-HT1B,HTR1B,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-GR-125743,HUMAN,CLONED,,38.0,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,38.0,False,7.42021640338319
12094,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-GR-125743,HUMAN,S. Nigra,,9.0,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-hydroxy tryptamine,serotonin,9.0,False,8.045757490560675
12097,5-HT1B,HTR1B,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-GR-125743,HUMAN,S. Nigra,,35.0,"Domenech T, et al., 1997",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9303569&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,35.0,False,7.455931955649724
12258,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,35S-GTPGammaS,HUMAN,CLONED,,4.07,"Selkirk JV, et al., 1998",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9776361&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9776361&dopt=Abstract#,5-hydroxy tryptamine,serotonin,4.07,False,8.39040559077478
12261,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,35S-GTPGammaS,HUMAN,CLONED,,3.38,"Selkirk JV, et al., 1998",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9776361&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9776361&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.38,False,8.471083299722345
12595,5-HT1B,HTR1B,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,125I-ICYP,RAT,Spinal cord,,4.0,"Matsumoto I, et al., 1992",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1738111&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1738111&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,4.0,False,8.397940008672037
12596,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-ICYP,RAT,Spinal cord,,14.0,"Matsumoto I, et al., 1992",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1738111&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1738111&dopt=Abstract#,5-hydroxy tryptamine,serotonin,14.0,False,7.853871964321762
14111,5-HT2A,HTR2A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-KETANSERIN,RAT,CLONED,,614.0,"Rothman RB, et al, 2000",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#,5-hydroxy tryptamine,serotonin,614.0,False,6.211831628858832
14126,5-HT2B,HTR2B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,4.0,"Rothman RB, et al, 2000",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#,5-hydroxy tryptamine,serotonin,4.0,False,8.397940008672037
14141,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,RAT,CLONED,,12.2,"Rothman RB, et al, 2000",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11104741&dopt=Abstract#,5-hydroxy tryptamine,serotonin,12.2,False,7.913640169325252
15033,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,166.0,"Gettys TW, et al., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8155646&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8155646&dopt=Abstract#,5-hydroxy tryptamine,serotonin,166.0,False,6.779891911959945
15234,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,0.26,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,0.26,False,9.585026652029182
15240,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,1.25,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,1.25,False,8.903089986991944
15250,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,12.58,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,12.58,False,7.90031935889075
15259,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,0.79,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,0.79,False,9.102372908709558
15267,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-8-OH-DPAT,HUMAN,CLONED,,3.98,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.98,False,8.400116927926312
15276,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-cAMP,HUMAN,CLONED,,3.98,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.98,False,8.400116927926312
15290,5-HT1A,HTR1A,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-SPIPERONE,HUMAN,CLONED,,102.32,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,102.32,False,6.990039468529403
15304,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,HUMAN,CLONED,,2.18,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,2.18,False,8.661543506395395
15307,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,8.91,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,8.91,False,8.050122295963126
15313,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,2.08,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,2.08,False,8.681936665037238
15318,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,HUMAN,CLONED,,4.78,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,4.78,False,8.320572103387882
15321,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,3.89,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.89,False,8.410050398674292
15331,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-LSD,Dog,CLONED,,6.3,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,6.3,False,8.200659450546418
15333,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-LSD,Dog,CLONED,,15.84,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,15.84,False,7.800244822746525
15338,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,Dog,CLONED,,30.9,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,30.9,False,7.510041520575165
15341,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,Dog,CLONED,,5.01,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,5.01,False,8.300162274132754
15342,5-HT1D,HTR1D,694,"DMT,5-Me",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-5HT,Dog,CLONED,,5.12,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,"dmt,5-me",5-Me-DMT,5.12,False,8.290730039024169
15353,5-HT1D,HTR1D,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,RAT,CLONED,,2.39,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,2.39,False,8.621602099051863
15358,5-HT1D,HTR1D,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,RAT,CLONED,,2.51,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,2.51,False,8.600326278518962
15367,5-HT1B,HTR1B,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,HUMAN,CLONED,,33.88,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,33.88,False,7.470056598341331
15370,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,4.26,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,4.26,False,8.370590400897282
15383,5-HT1B,HTR1B,694,"DMT,5-Me",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-5HT,HUMAN,CLONED,,23.44,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,"dmt,5-me",5-Me-DMT,23.44,False,7.630042392653947
15386,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,1.09,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,1.09,False,8.962573502059376
15395,5-HT1B,HTR1B,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,HUMAN,CLONED,,3.98,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-hydroxy tryptamine,serotonin,3.98,False,8.400116927926312
15406,5-HT1B,HTR1B,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-5HT,HUMAN,CLONED,,0.75,"BOESS FG, ET AL., 1994",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7984267&dopt=Abstract#,5-methoxytryptamine,5-MeO-T,0.75,False,9.1249387366083
